pdb_id,resolution,year,pKd,binding_raw
5xhs,2.19,2018,5.045275209020937,Kd=9.01uM
4oeg,1.6,2014,5.045275209020937,Kd=9.01uM
5lyn,2.0,2017,5.043831569524637,Kd=9.04uM
4jym,1.35,2013,5.043351420794797,Kd=9.05uM
4dgr,1.55,2012,5.040958607678906,IC50=9.1uM
6ajv,1.45,2019,5.040958607678906,Kd=9.1uM
4lk7,1.76,2013,5.040958607678906,Kd=9.1uM
5f25,1.68,2016,5.040958607678906,Kd=9.1uM
4yuz,1.97,2015,5.040958607678906,IC50=9.1uM
6cyi,1.76,2019,5.040958607678906,Kd=9.1uM
3v4j,2.04,2012,5.040958607678906,IC50=9.1uM
6ajx,1.89,2019,5.040958607678906,Kd=9.1uM
2oht,2.3,2007,5.040958607678906,IC50=9.1uM
5ovp,1.5,2018,5.040958607678906,Kd=9.1uM
3tz0,2.5,2012,5.036212172654444,Kd=9.2uM
5d3n,2.15,2016,5.036212172654444,Kd=9.2uM
4lph,2.3,2014,5.036212172654444,Kd=9.2uM
6j7e,2.4,2019,5.036212172654444,Kd=9.2uM
2wmv,2.01,2009,5.036212172654444,IC50=9.2uM
1m5d,1.73,2002,5.036212172654444,IC50=9.2uM
4uu5,1.23,2015,5.036212172654444,Kd=9.2uM
6ayn,2.48,2017,5.036212172654444,Kd=9.2uM
5xyy,1.7,2018,5.035221977977624,IC50=9.221uM
5mlw,2.45,2017,5.0343280287798935,Kd=9.24uM
4io5,1.72,2013,5.032920265855503,Kd=9.27uM
6bhd,1.25,2017,5.031517051446065,Kd=9.3uM
5x4p,2.06,2017,5.031517051446065,Kd=9.3uM
3aje,1.8,2011,5.031517051446065,Kd=9.3uM
4y7r,1.9,2015,5.031517051446065,Kd=9.3uM
3rdh,2.39,2011,5.031517051446065,IC50=9.3uM
4y6s,2.1,2015,5.031517051446065,IC50=9.3uM
4yat,2.18,2015,5.031517051446065,IC50=9.3uM
6fby,1.5,2018,5.031517051446065,Kd=9.3uM
6b27,1.73,2017,5.031517051446065,Kd=9.3uM
5mrm,1.8,2017,5.031517051446065,Kd=9.3uM
5n3y,1.34,2017,5.030584087646019,Kd=9.32uM
6mo7,1.85,2019,5.027982401325985,IC50=9376nM
5huy,1.98,2016,5.026872146400302,Kd=9.4uM
6emu,2.3,2018,5.026872146400302,Kd=9.4uM
4np9,1.92,2013,5.026872146400302,Kd=9.4uM
1i1e,2.5,2001,5.026872146400302,Kd=9.4uM
5nyz,2.5,2017,5.026872146400302,Kd=9.4uM
3smq,2.0,2011,5.022276394711152,Kd=9.5uM
5ff6,2.5,2016,5.022276394711152,Kd=9.5uM
1fsg,1.05,2000,5.022276394711152,IC50=9.5uM
4rlk,1.24,2014,5.022276394711152,IC50=9.5uM
2or4,1.62,2007,5.022276394711152,IC50=9.5uM
4rll,1.85,2014,5.022276394711152,IC50=9.5uM
2cct,2.3,2006,5.022276394711152,IC50=9.5uM
4w4s,2.0,2015,5.022276394711152,IC50=9.5uM
4u70,1.6,2015,5.022276394711152,Ki=9.5uM
5iok,2.22,2016,5.022276394711152,Kd=9.5uM
2d0k,1.9,2006,5.021819483062586,Kd=9.51uM
4w9l,2.2,2014,5.021363051615526,Kd=9.52uM
3usx,2.28,2012,5.020907099361674,Kd=9.53uM
1u9l,1.9,2004,5.017728766960432,Kd=9.6uM
2xbp,1.2,2010,5.017728766960432,Kd=9.6uM
6hgf,1.65,2019,5.017728766960432,Kd=9.6uM
2wji,1.9,2009,5.017728766960432,Kd=9.6uM
4l7r,2.2,2014,5.017728766960432,IC50=9.6uM
5d1s,2.1,2015,5.017728766960432,IC50=9.6uM
4dow,1.95,2012,5.017728766960432,Kd=9.6uM
3bgc,1.8,2008,5.017728766960432,Ki=9.6uM
4mz6,1.88,2013,5.016824927962187,Kd=9.62uM
5am2,1.7,2015,5.01390037494487,IC50=9.685uM
4agq,1.42,2012,5.013228265733755,Kd=9.7uM
4yyl,1.91,2015,5.013228265733755,IC50=9.7uM
2glp,2.42,2007,5.013228265733755,Ki=9.7uM
4dds,1.36,2012,5.013228265733755,Ki=9.7uM
2i1r,2.2,2006,5.013228265733755,IC50=9.7uM
4m5g,1.31,2014,5.013228265733755,Kd=9.7uM
6g2e,1.85,2019,5.013228265733755,Kd=9.7uM
3ads,2.25,2010,5.011887159731648,Kd=9.73uM
6p89,1.4,2019,5.0101054362812265,Kd=9.77uM
5ick,2.47,2017,5.00939478857608,IC50=9.786uM
3mxs,1.24,2010,5.008773924307505,Ki=9.8uM
5fom,2.1,2016,5.008773924307505,Kd=9.8uM
4btb,1.9,2013,5.008773924307505,Kd=9.8uM
5oa2,2.15,2018,5.008773924307505,Kd=9.80uM
6njz,1.9,2019,5.008773924307505,Kd=9800nM
4u4x,1.56,2014,5.008773924307505,Kd=9.8uM
4uzh,2.0,2014,5.008773924307505,IC50=9800nM
1zhl,1.5,2005,5.00436480540245,Kd=9.9uM
5itp,1.85,2016,5.00436480540245,Kd=9.9uM
4xoe,2.4,2016,5.00436480540245,Kd=9.9uM
4u6c,1.91,2015,5.00436480540245,Ki=9.9uM
1c84,2.35,2000,5.00436480540245,Ki=9.9uM
5myl,1.72,2017,5.00436480540245,IC50=9.9uM
4o62,1.78,2014,5.00436480540245,Kd=9.9uM
3dp1,2.3,2009,5.0034883278458215,IC50=9.92uM
4xxh,2.4,2015,5.0,Kd=10uM
5lj2,1.19,2016,5.0,IC50=10uM
4czs,1.73,2015,5.0,Kd=10.0uM
3gbe,1.7,2009,5.0,Ki=10uM
1oai,1.0,2003,5.0,Kd=10uM
2oiq,2.07,2007,5.0,Kd=10uM
5wi1,1.99,2018,5.0,IC50=10uM
6qrg,1.84,2019,5.0,Kd=10uM
1sbr,2.3,2004,5.0,Kd=10uM
5yft,2.21,2018,5.0,Kd=10uM
3dvp,2.5,2009,5.0,Kd=0.01mM
1yid,2.4,2005,5.0,Kd=10uM
4waf,2.39,2014,5.0,IC50=10uM
2qcn,1.85,2007,5.0,IC50=10uM
1o35,1.41,2003,5.0,Ki=10uM
1kr3,2.5,2003,5.0,Ki=10uM
2oym,1.86,2007,5.0,Ki=10uM
3ezr,1.9,2009,5.0,IC50=10uM
4lv4,2.08,2014,5.0,IC50=10uM
1nc3,2.2,2003,5.0,Ki=10uM
4oi6,2.04,2014,5.0,Kd=10uM
4b78,1.5,2013,5.0,IC50=10uM
5aux,1.5,2015,5.0,IC50=10uM
5x54,2.3,2017,5.0,Kd=10uM
6qh9,2.27,2019,5.0,IC50=10uM
6g8l,1.37,2019,5.0,IC50=10uM
1ql7,2.1,2000,5.0,Kd=10uM
1f8a,1.84,2000,5.0,Kd=10uM
4pnq,1.85,2014,5.0,IC50=10uM
2vxn,0.82,2009,5.0,Kd=10uM
2y6c,1.7,2011,5.0,IC50=10uM
3d1g,1.64,2008,5.0,Ki=10uM
3vbv,2.08,2012,5.0,IC50=10uM
5evb,1.84,2016,5.0,Ki=10uM
4o7c,1.55,2014,5.0,IC50=10uM
5evd,1.8,2016,5.0,Ki=10uM
3k02,1.55,2010,5.0,Kd=10.0uM
1hlk,2.5,2001,5.0,Ki=10uM
1jpl,2.4,2002,5.0,Kd=10uM
3cfn,1.87,2009,5.0,Kd=10uM
3omc,1.77,2010,5.0,Kd=10uM
1w2h,2.0,2005,5.0,Ki=10uM
3p9m,2.0,2011,5.0,Kd=10uM
5o3r,1.9,2018,4.995678626217358,Kd=10.1uM
5zhj,1.75,2019,4.995678626217358,Kd=10.1uM
5lpj,1.65,2017,4.995678626217358,Kd=10.1uM
3gjs,1.9,2009,4.991399828238083,Ki=10.2uM
4jht,1.18,2013,4.991399828238083,IC50=10.2uM
4b12,1.79,2012,4.991399828238083,IC50=10.2uM
5gj9,2.1,2017,4.991399828238083,Kd=10.2uM
3wp0,2.04,2014,4.991399828238083,Kd=10.2uM
4w9d,2.2,2014,4.991399828238083,Kd=10.2uM
5v8p,2.5,2017,4.991399828238083,Ki=10.2uM
6gnw,1.75,2018,4.991399828238083,Kd=10.20uM
4xqa,1.41,2015,4.987162775294828,Kd=10.3uM
3hrf,1.9,2009,4.987162775294828,Kd=10.3uM
6p85,1.9,2019,4.987162775294828,Kd=10.3uM
4tsx,1.94,2014,4.987162775294828,Kd=10.3uM
4qc1,1.99,2014,4.985059650207064,Kd=10.35uM
4wv6,1.75,2015,4.982966660701219,Kd=10.4uM
4mqp,1.83,2014,4.982966660701219,Ki=10.4uM
4re2,2.0,2015,4.982966660701219,Ki=10.4uM
6jof,2.2,2019,4.982966660701219,Kd=10.4uM
2gfa,2.1,2006,4.982966660701219,Kd=10.4uM
5dlv,2.0,2016,4.982966660701219,IC50=10.4uM
2w47,1.4,2009,4.978810700930062,Kd=10.5uM
2h2h,2.2,2006,4.978810700930062,Kd=10.5uM
2vr3,1.95,2009,4.978810700930062,Kd=10.5uM
4jfl,1.2,2013,4.978810700930062,Kd=10.5uM
6f9r,1.85,2018,4.97469413473523,Ki=10.6uM
4e3g,1.55,2012,4.97469413473523,Ki=10.6uM
6arm,1.5,2018,4.97469413473523,Kd=10.6uM
6aoy,1.8,2018,4.97469413473523,Kd=10.6uM
2wd7,1.9,2009,4.97469413473523,Ki=10.6uM
5le1,1.4,2017,4.97469413473523,IC50=10.6uM
6haj,1.5,2019,4.97469413473523,Kd=10.6uM
4ozl,1.49,2014,4.97469413473523,Kd=10.6uM
3lle,1.85,2010,4.97061622231479,Kd=10.7uM
6drt,2.12,2018,4.97061622231479,Kd=10.7uM
6f4x,1.69,2018,4.97061622231479,Kd=10.7uM
4in9,1.55,2013,4.97061622231479,Ki=10.7uM
4c1c,1.18,2014,4.97061622231479,IC50=10.7uM
6n92,1.7,2019,4.966576244513051,Ki=10.8uM
2ew6,2.2,2006,4.966576244513051,IC50=10.8uM
3qbc,1.65,2012,4.966576244513051,Kd=10.8uM
6kjf,2.4,2019,4.966576244513051,Kd=10.8uM
4rlt,2.05,2015,4.962573502059376,Kd=10.9uM
3zsq,1.7,2012,4.962573502059376,Kd=10.9uM
6jwa,1.78,2019,4.962573502059376,IC50=10.9uM
3bxg,1.8,2008,4.959397659885927,Kd=10.98uM
4j04,2.0,2013,4.958607314841775,IC50=11uM
4oym,1.7,2014,4.958607314841775,IC50=11uM
1elr,1.9,2000,4.958607314841775,Kd=11uM
1pg2,1.75,2004,4.958607314841775,Kd=11uM
2yoh,1.6,2013,4.958607314841775,Ki=11uM
5ti7,1.65,2017,4.958607314841775,IC50=11uM
6gjw,1.9,2019,4.958607314841775,Kd=11uM
6i77,1.22,2019,4.958607314841775,Kd=11uM
6pg5,1.99,2019,4.958607314841775,Kd=11uM
6pia,1.75,2019,4.958607314841775,Kd=11.0uM
2pks,2.5,2008,4.958607314841775,IC50=11uM
3mmr,2.14,2010,4.958607314841775,Kd=11uM
5k05,2.14,2016,4.958607314841775,IC50=11uM
1gj5,1.73,2002,4.958607314841775,Ki=11uM
5fjx,2.45,2015,4.958607314841775,Kd=11uM
3m5a,1.75,2010,4.958607314841775,Kd=11uM
3n87,2.4,2011,4.958607314841775,Ki=11uM
5cyv,1.52,2015,4.958607314841775,Kd=11uM
5ioz,2.02,2017,4.958607314841775,Kd=11uM
4qmx,1.88,2015,4.958607314841775,IC50=11uM
4k5l,1.91,2013,4.958607314841775,Ki=11uM
5sy2,2.25,2016,4.958607314841775,IC50=11uM
3veh,2.0,2012,4.958607314841775,Ki=11uM
1uz8,1.8,2004,4.958607314841775,Kd=11uM
3lbj,1.5,2010,4.958607314841775,Ki=11uM
4jsa,1.5,2013,4.958607314841775,Ki=11uM
4lbl,1.58,2014,4.958607314841775,Kd=11uM
3unj,1.9,2012,4.958607314841775,IC50=11uM
3udr,1.95,2012,4.958607314841775,IC50=11uM
2vjx,1.85,2008,4.958607314841775,Ki=11uM
5sxn,2.1,2016,4.958607314841775,IC50=11uM
2c6i,1.8,2005,4.958607314841775,IC50=11uM
5ajo,1.48,2015,4.958607314841775,Kd=11uM
2w67,2.25,2009,4.958607314841775,Ki=11uM
1t3t,1.9,2004,4.958607314841775,Ki=11uM
6pf5,2.39,2019,4.958607314841775,IC50=11uM
3hxf,1.9,2009,4.958607314841775,IC50=11uM
6r0v,1.6,2019,4.958607314841775,Ki=11uM
6ibs,1.37,2019,4.958607314841775,Ki=11uM
1o5g,1.75,2004,4.958607314841775,Ki=11uM
2xsb,2.11,2011,4.958607314841775,IC50=11uM
5al3,1.75,2015,4.958607314841775,IC50=11uM
4c16,1.93,2014,4.95703092660682,Kd=11.04uM
5zbz,1.31,2019,4.954677021213342,Kd=11.1uM
4nmv,1.4,2014,4.954677021213342,Kd=11.1uM
4cft,1.79,2014,4.95233580539844,Ki=11.16uM
2gh6,2.2,2007,4.95116991347165,IC50=11.19uM
4bup,2.17,2013,4.950781977329818,Kd=11.2uM
5w7i,2.11,2017,4.950781977329818,Kd=11.2uM
2z50,2.01,2008,4.950007143079858,IC50=11.22uM
6msn,1.59,2019,4.94692155651658,IC50=11.3uM
1jn4,1.8,2003,4.94692155651658,Ki=11.3uM
3mxr,1.3,2010,4.94692155651658,Ki=11.3uM
5yz2,1.75,2018,4.94692155651658,Kd=11.3uM
2x95,1.96,2010,4.94692155651658,Ki=11.3uM
4nms,1.7,2014,4.943095148663527,Kd=11.4uM
4dmw,2.5,2012,4.943095148663527,Kd=11.4uM
2vpe,1.7,2008,4.943095148663527,Kd=11.4uM
4lbp,1.87,2013,4.943095148663527,Kd=11.4uM
1r2b,2.2,2003,4.943095148663527,Kd=11.4uM
5iee,1.92,2016,4.943095148663527,IC50=11.4uM
4j5e,0.99,2014,4.943095148663527,IC50=11.4uM
1e2k,1.7,2000,4.943095148663527,Ki=11.4uM
3dow,2.3,2009,4.939302159646388,Kd=11.5uM
5f32,2.05,2016,4.939302159646388,IC50=11.5uM
6hmg,1.27,2018,4.939302159646388,Kd=11.5uM
4mnv,1.8,2014,4.93704216591549,Ki=11.56uM
5h13,1.9,2017,4.936291440608582,IC50=11.58uM
2vo4,1.75,2008,4.935542010773082,Kd=11.6uM
2vd0,2.2,2008,4.935542010773082,IC50=11.6uM
5t6j,1.75,2016,4.9344202852715515,Kd=11.63uM
4ido,2.09,2013,4.9344202852715515,Kd=11.63uM
3iqj,1.15,2010,4.931814138253839,Kd=11.7uM
3uxk,2.2,2012,4.931814138253839,Ki=11.7uM
3zmj,2.3,2013,4.931443104927637,IC50=11.71uM
4lc7,1.7,2013,4.928117992693875,IC50=11.8uM
6azl,2.48,2017,4.928117992693875,Kd=11.8uM
2y7k,1.95,2011,4.928117992693875,Kd=11.80uM
6j0o,1.8,2019,4.924453038607469,Kd=11.9uM
4n8d,1.65,2014,4.924453038607469,IC50=11.9uM
5d3t,1.93,2016,4.920818753952375,Kd=12uM
3eax,1.9,2009,4.920818753952375,Ki=12uM
2haw,1.75,2006,4.920818753952375,Kd=12uM
5lpl,1.65,2017,4.920818753952375,Kd=12uM
5otr,1.52,2018,4.920818753952375,Kd=12uM
5x79,1.9,2017,4.920818753952375,IC50=12uM
5m57,2.3,2016,4.920818753952375,IC50=12uM
1y2f,2.0,2005,4.920818753952375,Kd=12uM
3ntp,1.76,2012,4.920818753952375,IC50=12uM
4g55,1.69,2012,4.920818753952375,IC50=12uM
6ful,1.65,2018,4.920818753952375,IC50=12uM
3s00,1.8,2012,4.920818753952375,IC50=12uM
5evk,1.63,2016,4.920818753952375,Ki=12uM
3i6c,1.3,2010,4.920818753952375,Ki=12uM
1e1v,1.95,2001,4.920818753952375,Ki=12uM
6bg3,1.05,2018,4.920818753952375,IC50=12uM
1h1p,2.1,2002,4.920818753952375,Ki=12uM
5ytu,1.9,2018,4.920818753952375,Kd=12uM
2ggb,2.13,2006,4.920818753952375,IC50=12uM
2c93,2.2,2006,4.920818753952375,IC50=12uM
5ehp,1.85,2016,4.920818753952375,IC50=12uM
6hp0,1.88,2019,4.920818753952375,Ki=12uM
6r11,1.75,2019,4.920818753952375,Ki=12uM
5ezg,1.84,2016,4.920818753952375,Kd=12uM
3ukr,2.48,2013,4.920818753952375,IC50=12uM
5f1j,1.63,2016,4.920818753952375,Kd=12uM
4zlo,2.5,2015,4.920818753952375,IC50=12uM
6r1c,1.5,2019,4.920818753952375,Ki=12uM
3dgq,1.6,2009,4.920818753952375,IC50=12.0uM
6r18,1.35,2019,4.920818753952375,Ki=12uM
6dq4,1.39,2018,4.920818753952375,Kd=12uM
1jqy,2.14,2002,4.920818753952375,Ki=12uM
5mxv,1.63,2017,4.920818753952375,IC50=12uM
3szb,1.51,2011,4.920818753952375,IC50=12uM
6qqv,1.71,2019,4.920818753952375,Kd=12uM
6pg9,1.75,2019,4.920818753952375,Kd=12uM
2w70,1.77,2009,4.920818753952375,IC50=12.0uM
3rv8,2.29,2012,4.920818753952375,Ki=12uM
3chd,2.0,2008,4.920818753952375,IC50=12uM
3rv9,2.14,2012,4.920818753952375,Ki=12uM
4j47,1.35,2013,4.92009553233328,Ki=12.02uM
4c73,1.8,2013,4.91721462968355,Kd=12.1uM
3lpt,2.0,2010,4.913640169325252,IC50=12.2uM
4c0r,1.55,2013,4.913640169325252,Kd=12.2uM
1n0t,2.1,2003,4.913640169325252,IC50=12.2uM
6iik,1.97,2018,4.911863911299449,IC50=12.25uM
3te5,2.5,2011,4.910094888560602,Kd=12.3uM
3rdv,1.75,2011,4.910094888560602,Kd=12.3uM
5l8a,1.57,2017,4.910094888560602,Ki=12.3uM
4rqi,2.44,2016,4.910094888560602,Kd=12.3uM
6dgr,2.15,2019,4.910094888560602,Kd=12.3uM
4apo,1.9,2013,4.910094888560602,Kd=12.3uM
3t3d,2.5,2012,4.906928693623937,Ki=12.39uM
1km3,1.5,2002,4.906578314837765,Ki=12.4uM
3nin,2.1,2010,4.906578314837765,Kd=12.4uM
3juq,1.75,2009,4.906578314837765,Kd=12.4uM
5wfc,2.28,2018,4.903089986991944,IC50=12.5uM
5npr,1.85,2018,4.903089986991944,Ki=12.5uM
3oui,1.7,2010,4.8996294548824375,IC50=12.6uM
6fnx,1.19,2018,4.8996294548824375,IC50=12.6uM
4a9i,2.25,2012,4.8996294548824375,IC50=12.6uM
3cf8,2.4,2008,4.896196279044043,Ki=12.7uM
6a05,2.2,2019,4.892790030352131,Kd=12.8uM
4cd1,2.0,2014,4.892790030352131,Ki=12.8uM
4qh8,1.9,2014,4.892790030352131,Kd=12.8uM
1p1q,2.0,2003,4.892790030352131,Kd=12.8uM
2j77,2.1,2006,4.889410289700751,Kd=12.9uM
5ii2,2.1,2016,4.889410289700751,Kd=12.9uM
5hbn,1.6,2016,4.889410289700751,Kd=12.9uM
3juk,2.3,2010,4.889410289700751,Kd=12.9uM
3m8u,1.85,2010,4.889410289700751,Kd=12.9uM
3nij,2.1,2010,4.889410289700751,Kd=12.9uM
4f14,1.2,2012,4.888401475119606,Kd=12.93uM
2aoc,1.3,2006,4.886056647693163,Ki=13.0uM
5z7b,2.1,2018,4.886056647693163,Kd=13uM
5l3a,1.98,2016,4.886056647693163,Kd=13uM
4o0j,2.05,2014,4.886056647693163,IC50=13uM
6i0k,1.64,2019,4.886056647693163,IC50=13uM
4o7f,1.8,2014,4.886056647693163,IC50=13uM
1h0w,2.1,2003,4.886056647693163,IC50=13uM
1pxj,2.3,2003,4.886056647693163,IC50=13uM
3njq,2.0,2011,4.886056647693163,Kd=13uM
5ipc,1.3,2017,4.886056647693163,Kd=13uM
6i68,1.85,2019,4.886056647693163,Kd=13uM
5j7w,2.5,2016,4.886056647693163,Ki=13uM
5ku3,1.14,2016,4.886056647693163,IC50=13uM
4l9i,2.32,2014,4.886056647693163,Kd=13uM
4pnu,1.9,2014,4.886056647693163,Kd=13uM
2vo5,2.3,2008,4.886056647693163,Ki=13uM
3d4z,1.39,2008,4.886056647693163,Ki=13uM
5o9o,1.9,2018,4.886056647693163,Kd=13.00uM
1z6f,1.6,2005,4.886056647693163,Ki=13uM
5oha,1.55,2018,4.886056647693163,Kd=13uM
6qrc,1.73,2019,4.886056647693163,Kd=13uM
6jdl,2.25,2019,4.886056647693163,Kd=13uM
6am8,1.83,2018,4.886056647693163,Kd=13uM
5m4u,2.2,2017,4.886056647693163,Ki=13uM
1h61,1.4,2001,4.886056647693163,Kd=13uM
6i5g,2.0,2019,4.885055584287415,Ki=13.03uM
3lp4,1.9,2010,4.882728704344236,Kd=13.1uM
2ylo,2.5,2011,4.882728704344236,IC50=13.1uM
3pju,2.5,2011,4.882728704344236,Kd=13.1uM
5alt,2.15,2015,4.882728704344236,IC50=13.1uM
3exh,2.44,2008,4.882728704344236,Kd=13.1uM
5nwe,2.0,2018,4.87942606879415,Kd=13200nM
4l7o,2.0,2014,4.87942606879415,IC50=13.2uM
6jon,2.34,2019,4.87942606879415,Kd=13.2uM
6g6x,1.13,2019,4.876148359032914,Kd=13.3uM
2clx,1.8,2006,4.876148359032914,Ki=13.3uM
6clv,2.3,2018,4.876148359032914,Kd=13.3uM
4q0k,1.34,2014,4.872895201635193,Kd=13.4uM
3iw8,2.0,2009,4.872895201635193,Kd=13.4uM
4rlw,2.2,2015,4.872895201635193,Kd=13.4uM
4rra,1.7,2015,4.872895201635193,Kd=13.4uM
3kjf,2.0,2010,4.872895201635193,Ki=13.4uM
4y3b,1.8,2015,4.872895201635193,Kd=13.4uM
2cgu,2.5,2006,4.872895201635193,IC50=13.4uM
6apu,1.84,2018,4.870954940112042,Ki=13.46uM
4ipj,2.15,2013,4.869666231504994,Kd=13.5uM
6max,1.42,2019,4.866461091629782,Kd=13.6uM
3l3z,2.0,2010,4.866461091629782,IC50=13.6uM
4os4,2.0,2014,4.866461091629782,Ki=13.6uM
5i40,1.04,2016,4.863279432843593,IC50=13.7uM
2brb,2.1,2005,4.863279432843593,Ki=13.7uM
6afg,1.5,2018,4.863279432843593,Kd=13.7uM
6gy5,1.09,2018,4.863279432843593,Kd=13.7uM
3g2i,2.0,2010,4.863279432843593,Ki=13.7uM
5yfs,2.3,2018,4.860120913598763,Kd=13.8uM
6jao,1.77,2019,4.860120913598763,Kd=13.8uM
5myd,2.3,2017,4.856985199745905,IC50=13.9uM
5djr,2.4,2015,4.856985199745905,IC50=13.9uM
4w57,1.68,2015,4.853871964321762,Kd=14uM
2j4k,2.2,2007,4.853871964321762,Kd=14uM
1ymx,1.7,2005,4.853871964321762,IC50=14.0uM
4ok6,2.4,2014,4.853871964321762,IC50=14uM
3kpw,2.4,2010,4.853871964321762,Kd=14uM
3ohi,2.3,2011,4.853871964321762,Ki=14uM
3kqa,2.25,2010,4.853871964321762,IC50=14uM
4lq9,2.04,2014,4.853871964321762,IC50=14uM
3cj2,1.75,2008,4.853871964321762,Kd=14uM
1qji,2.14,2000,4.853871964321762,Ki=14uM
2r9x,1.9,2008,4.853871964321762,Ki=14uM
4q87,1.55,2015,4.853871964321762,Ki=14uM
5abf,2.1,2015,4.853871964321762,Ki=14uM
3rv7,2.5,2012,4.853871964321762,Ki=14uM
1o2p,1.47,2003,4.853871964321762,Ki=14uM
2ow7,1.77,2008,4.853871964321762,IC50=0.014mM
5fbe,1.43,2016,4.853871964321762,IC50=14uM
5ewk,1.6,2016,4.853871964321762,Kd=14uM
2p8o,1.5,2007,4.853871964321762,Ki=14uM
1uu7,1.9,2004,4.853871964321762,IC50=14uM
2ww2,1.9,2009,4.853871964321762,Ki=14uM
3f70,2.1,2009,4.853871964321762,Kd=14uM
5f90,1.64,2016,4.853871964321762,Kd=14uM
6ox0,1.76,2019,4.853871964321762,Ki=14uM
1vkj,2.5,2004,4.853871964321762,Kd=14uM
2w4x,2.42,2009,4.853871964321762,Kd=14uM
6m8e,2.0,2019,4.853871964321762,IC50=14uM
4ovh,2.25,2014,4.853871964321762,Kd=14uM
4j7e,1.63,2013,4.853871964321762,Kd=14uM
1n51,2.3,2003,4.853871964321762,Ki=14uM
3qnd,2.4,2011,4.853871964321762,Kd=14uM
4iic,1.9,2013,4.853871964321762,Ki=14uM
5lyy,2.17,2016,4.853871964321762,IC50=14uM
1c83,1.8,2000,4.853871964321762,Ki=14uM
1ecv,1.95,2000,4.853871964321762,Ki=14uM
3k05,1.33,2010,4.853871964321762,Ki=14uM
4ikn,1.85,2013,4.853871964321762,Kd=14uM
6dxg,1.91,2018,4.853871964321762,IC50=14uM
6qre,1.93,2019,4.853871964321762,Kd=14uM
5o1h,1.32,2018,4.853871964321762,Kd=14uM
1xgi,1.96,2005,4.853871964321762,Ki=14uM
3ik1,2.25,2010,4.853871964321762,Ki=14uM
4wmx,2.0,2015,4.85078088734462,Kd=14.1uM
4nmt,1.4,2014,4.85078088734462,Kd=14.1uM
3zyf,1.94,2011,4.85078088734462,Kd=14.1uM
5efc,1.9,2015,4.85078088734462,Kd=14.1uM
3ru1,2.3,2011,4.847711655616943,Kd=14.2uM
5jsg,2.5,2017,4.847711655616943,Kd=14.2uM
4hpi,1.19,2013,4.847711655616943,Kd=14.2uM
6gga,1.55,2019,4.847711655616943,Kd=14.2uM
1uyh,2.2,2004,4.844663962534939,IC50=14.3uM
4ckj,1.65,2014,4.844663962534939,Kd=14.3uM
5e1b,1.65,2015,4.844663962534939,Kd=14.3uM
6gf3,2.4,2019,4.844663962534939,Ki=14.3uM
1nhw,2.35,2003,4.844663962534939,Ki=14.3uM
5d1r,2.0,2015,4.841637507904751,Kd=14.4uM
4yje,1.9,2016,4.841637507904751,Kd=14.4uM
5wyq,2.16,2017,4.841637507904751,Kd=14.4uM
4l7n,1.8,2014,4.841637507904751,IC50=14.4uM
6jfk,2.0,2019,4.841637507904751,Kd=14.4uM
4aif,2.01,2013,4.841637507904751,Kd=14.4uM
1ftk,1.6,2000,4.838631997765025,IC50=14.5uM
5vwi,1.75,2017,4.838631997765025,Kd=14.5uM
5kv8,1.95,2017,4.838631997765025,IC50=14.5uM
4m5j,1.7,2014,4.838631997765025,Kd=14.5uM
3r0y,1.65,2012,4.837734385701978,Kd=14.53uM
4kif,2.5,2014,4.835647144215563,Kd=14.6uM
4uof,2.1,2014,4.835647144215563,Kd=14.6uM
3vvy,1.63,2013,4.835647144215563,Kd=14.6uM
5efa,1.9,2015,4.8326826652518236,Kd=14.7uM
3a1t,1.8,2009,4.8297382846050425,Kd=14.8uM
3a1s,1.5,2009,4.8297382846050425,Kd=14.8uM
4k6y,1.48,2014,4.8297382846050425,Ki=14.8uM
4pkt,2.4,2014,4.826813731587726,IC50=14.9uM
5vjp,1.98,2017,4.826813731587726,Ki=14.9uM
4nmo,1.4,2014,4.826813731587726,Kd=14.9uM
3ds0,1.6,2008,4.826813731587726,Kd=14.9uM
2xp8,2.1,2011,4.823908740944319,IC50=15uM
5bnm,1.7,2016,4.823908740944319,IC50=15uM
6eq6,2.0,2018,4.823908740944319,Kd=15uM
3qqk,1.86,2012,4.823908740944319,IC50=15uM
5ocj,1.8,2018,4.823908740944319,IC50=15uM
6q35,1.4,2019,4.823908740944319,Ki=15uM
2hr6,1.84,2007,4.823908740944319,Kd=15uM
3vd4,2.0,2012,4.823908740944319,Ki=0.015mM
3kqy,2.2,2010,4.823908740944319,Kd=15uM
3kmx,1.7,2010,4.823908740944319,Kd=15uM
3lxo,1.55,2010,4.823908740944319,Kd=15uM
6qlr,0.97,2019,4.823908740944319,Kd=15uM
6nlj,1.65,2019,4.823908740944319,Kd=15uM
4e6c,2.39,2012,4.823908740944319,Kd=15uM
3unk,2.1,2012,4.823908740944319,IC50=15uM
5orl,1.69,2017,4.823908740944319,Kd=15uM
3ft5,1.9,2009,4.823908740944319,IC50=15uM
2gzl,2.5,2006,4.823908740944319,Kd=15uM
3h0v,2.24,2009,4.823908740944319,IC50=15uM
1xff,1.8,2004,4.823908740944319,Ki=15uM
4ciw,2.2,2014,4.823908740944319,Ki=15.0uM
2hb9,1.75,2007,4.823908740944319,IC50=15uM
